path,iou,tp/fp,Precision,Recall,ip
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 17,0.0,FP,0.3289241622574956,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 18,0.0,FP,0.32863436123348017,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 19,0.0,FP,0.3283450704225352,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 20,0.0,FP,0.3280562884784521,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 21,0.0,FP,0.327768014059754,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 22,0.0,FP,0.32748024582967517,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 23,0.0,FP,0.32719298245614037,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 24,0.0,FP,0.32690622261174407,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 25,0.0,FP,0.3266199649737303,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 26,0.0,FP,0.326334208223972,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 27,0.0,FP,0.32604895104895104,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 28,0.0,FP,0.325764192139738,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 29,0.0,FP,0.3254799301919721,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 30,0.0,FP,0.32519616390584133,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 31,0.0,FP,0.3249128919860627,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 32,0.0,FP,0.32463011314186246,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 33,0.0,FP,0.3243478260869565,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 34,0.0,FP,0.32406602953953084,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 35,0.0,FP,0.3237847222222222,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 36,0.0,FP,0.32350390286209885,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 37,0.0,FP,0.32322357019064124,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 38,0.0,FP,0.3229437229437229,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 39,0.0,FP,0.3226643598615917,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 40,0.0,FP,0.32238547968885045,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 41,0.0,FP,0.3221070811744387,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 42,0.0,FP,0.32182916307161347,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 43,0.0,FP,0.32155172413793104,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 44,0.0,FP,0.32127476313522824,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 45,0.0,FP,0.32099827882960413,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 46,0.0,FP,0.3207222699914015,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 47,0.0,FP,0.32044673539518903,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 48,0.0,FP,0.3201716738197425,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 49,0.0,FP,0.31989708404802747,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 50,0.0,FP,0.3196229648671808,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 51,0.0,FP,0.3193493150684932,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 52,0.0,FP,0.31907613344739094,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 53,0.0,FP,0.3188034188034188,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 54,0.0,FP,0.318531169940222,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 55,0.0,FP,0.318259385665529,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 56,0.0,FP,0.31798806479113384,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 57,0.0,FP,0.31771720613287907,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 58,0.0,FP,0.3174468085106383,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 59,0.0,FP,0.3171768707482993,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 60,0.0,FP,0.3169073916737468,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 61,0.0,FP,0.3166383701188455,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 62,0.0,FP,0.31636980491942324,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 63,0.0,FP,0.31610169491525425,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 64,0.0,FP,0.31583403895004236,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 65,0.0,FP,0.3155668358714044,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 66,0.0,FP,0.3153000845308538,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 67,0.0,FP,0.31503378378378377,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 68,0.0,FP,0.31476793248945145,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 69,0.0,FP,0.3145025295109612,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 70,0.0,FP,0.3142375737152485,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 71,0.0,FP,0.31397306397306396,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 72,0.0,FP,0.3137089991589571,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 73,0.0,FP,0.3134453781512605,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 74,0.0,FP,0.3131821998320739,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 75,0.0,FP,0.31291946308724833,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 76,0.0,FP,0.3126571668063705,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 77,0.0,FP,0.31239530988274705,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 78,0.0,FP,0.31213389121338914,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 79,0.0,FP,0.31187290969899667,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 80,0.0,FP,0.3116123642439432,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 81,0.0,FP,0.3113522537562604,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 82,0.0,FP,0.311092577147623,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 83,0.0,FP,0.31083333333333335,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 84,0.03311029072450392,FP,0.3105745212323064,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 85,0.07476635514018691,FP,0.3103161397670549,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 86,0.17110529556650247,FP,0.3100581878636742,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery031---segment No: 87,0.2124121378364478,FP,0.30980066445182725,0.13255152807391613,0.3339301700984781
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 1,0.7438775510204082,TP,0.3103734439834025,0.13285968028419182,0.3103734439834025
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 2,0.7176881067961165,TP,0.31094527363184077,0.13316761363636365,0.31094527363184077
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 3,0.7445097432725023,TP,0.3115161557580779,0.13347532836350728,0.3115161557580779
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 4,0.7958553791887125,TP,0.3120860927152318,0.13378282469836764,0.3120860927152318
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 5,0.8519585253456221,TP,0.31265508684863524,0.13409010287335935,0.31265508684863524
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 6,0.3832460732984293,FP,0.31239669421487604,0.13409010287335935,0.31265508684863524
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 7,0.7767536509456547,TP,0.3129644921552436,0.13439716312056738,0.3129644921552436
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 8,0.5156654210980167,TP,0.31353135313531355,0.13470400567174762,0.31353135313531355
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 9,0.4944608567208272,FP,0.31327287716405605,0.13470400567174762,0.31353135313531355
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 10,0.49869389693659466,FP,0.3130148270181219,0.13470400567174762,0.31353135313531355
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 11,0.145578231292517,FP,0.31275720164609055,0.13470400567174762,0.31353135313531355
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 12,0.17096018735362997,FP,0.3125,0.13470400567174762,0.31353135313531355
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 13,0.16039362299750112,FP,0.3122432210353328,0.13470400567174762,0.31353135313531355
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 14,0.49996817111210134,FP,0.31198686371100165,0.13470400567174762,0.31353135313531355
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 15,0.532150776053215,TP,0.3125512715340443,0.13501063075832742,0.3125512715340443
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 16,0.16492898016629937,FP,0.3122950819672131,0.13501063075832742,0.3125512715340443
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 17,0.11314024825224711,FP,0.31203931203931207,0.13501063075832742,0.3125512715340443
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 18,0.12267414122137404,FP,0.3117839607201309,0.13501063075832742,0.3125512715340443
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 19,0.5382626991283439,TP,0.312346688470973,0.13531703861140632,0.312346688470973
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 20,0.5378531073446328,TP,0.31290849673202614,0.13562322946175637,0.31290849673202614
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 21,0.2350597609561753,FP,0.31265306122448977,0.13562322946175637,0.31290849673202614
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 22,0.23263646445147246,FP,0.31239804241435565,0.13562322946175637,0.31290849673202614
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 23,0.18337218337218336,FP,0.3121434392828036,0.13562322946175637,0.31290849673202614
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 24,0.1827102013195737,FP,0.3118892508143323,0.13562322946175637,0.31290849673202614
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 25,0.15625,FP,0.31163547599674535,0.13562322946175637,0.31290849673202614
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 26,0.19796442325325508,FP,0.31138211382113823,0.13562322946175637,0.31290849673202614
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 27,0.21505017837495416,FP,0.31112916328188467,0.13562322946175637,0.31290849673202614
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 28,0.18169642857142856,FP,0.31087662337662336,0.13562322946175637,0.31290849673202614
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 29,0.7806969330548532,TP,0.31143552311435524,0.13592920353982302,0.31143552311435524
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 30,0.7689827502821216,TP,0.3119935170178282,0.1362349610757254,0.3119935170178282
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 31,0.6218181818181818,TP,0.3125506072874494,0.13654050229925715,0.3125506072874494
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 32,0.6152727272727273,TP,0.3131067961165049,0.13684582743988685,0.3131067961165049
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 33,0.6047687861271677,TP,0.31366208569118836,0.13715093672675857,0.31366208569118836
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 34,0.5944005743000718,TP,0.31421647819063003,0.13745583038869258,0.31421647819063003
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 35,0.5905848787446505,TP,0.31476997578692495,0.1377605086541858,0.31476997578692495
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 36,0.5877101339158515,TP,0.3153225806451613,0.13806497175141244,0.3153225806451613
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 37,0.5775219401717467,TP,0.3158742949234488,0.13836921990822448,0.3158742949234488
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 38,0.5640845070422535,TP,0.3164251207729469,0.13867325335215244,0.3164251207729469
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 39,0.5605318404478656,TP,0.3169750603378922,0.13897707231040565,0.3169750603378922
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 40,0.5542337298810357,TP,0.317524115755627,0.13928067700987307,0.317524115755627
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 41,0.5552166657075445,TP,0.3180722891566265,0.13958406767712372,0.3180722891566265
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 42,0.8721523291397484,TP,0.3186195826645265,0.13988724453840734,0.3186195826645265
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 43,0.8969497114591921,TP,0.3191659983961508,0.1401902078196548,0.3191659983961508
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 44,0.8963210702341137,TP,0.31971153846153844,0.14049295774647888,0.31971153846153844
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 45,0.8898978433598184,TP,0.32025620496397117,0.1407954945441746,0.32025620496397117
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 46,0.8898978433598184,TP,0.3208,0.1410978184377199,0.3208
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 47,0.8904951210697506,TP,0.3213429256594724,0.14139992965177628,0.3213429256594724
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 48,0.8904951210697506,TP,0.3218849840255591,0.14170182841068918,0.3218849840255591
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 49,0.7411480516178247,TP,0.3224261771747805,0.1420035149384886,0.3224261771747805
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 50,0.9047311689149938,TP,0.3229665071770335,0.14230498945888967,0.3229665071770335
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 51,0.8982886664514046,TP,0.32350597609561754,0.1426062521952933,0.32350597609561754
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 52,0.8982886664514046,TP,0.32404458598726116,0.14290730337078653,0.32404458598726116
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 53,0.8993354182955434,TP,0.324582338902148,0.1432081432081432,0.324582338902148
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 54,0.6815671838022613,TP,0.3251192368839428,0.14350877192982456,0.3251192368839428
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 55,0.6815671838022613,TP,0.3256552819698173,0.14380918975797966,0.3256552819698173
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 56,0.6834307733191602,TP,0.3261904761904762,0.144109396914446,0.3261904761904762
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 57,0.6834307733191602,TP,0.3267248215701824,0.1444093936207501,0.3267248215701824
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 58,0.6794940079893476,TP,0.3272583201267829,0.14470918009810793,0.3272583201267829
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 59,0.673841278225274,TP,0.32779097387173395,0.14500875656742557,0.32779097387173395
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 60,0.6546304714898039,TP,0.32832278481012656,0.14530812324929973,0.32832278481012656
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 61,0.6330842566348879,TP,0.32885375494071145,0.1456072803640182,0.32885375494071145
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 62,0.6199361022364217,TP,0.3293838862559242,0.14590622813156054,0.3293838862559242
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 63,0.6118849840255591,TP,0.32991318074191,0.14620496677159847,0.32991318074191
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 64,0.6036345151861736,TP,0.3304416403785489,0.1465034965034965,0.3304416403785489
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 65,0.6036345151861736,TP,0.3309692671394799,0.14680181754631247,0.3309692671394799
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 66,0.5545628196438475,TP,0.331496062992126,0.14709993011879804,0.331496062992126
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 67,0.5545628196438475,TP,0.33202202989771834,0.14739783443939924,0.33202202989771834
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 68,0.5503240797358444,TP,0.33254716981132076,0.147695530726257,0.33254716981132076
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 69,0.5503240797358444,TP,0.3330714846818539,0.14799301919720767,0.3330714846818539
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 70,0.5503240797358444,TP,0.33359497645211933,0.14829030006978366,0.33359497645211933
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 71,0.5461496450027308,TP,0.3341176470588235,0.14858737356121382,0.3341176470588235
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 72,0.3831572154553521,FP,0.3338557993730408,0.14858737356121382,0.3341176470588235
/media/david/datos/Violence DATA/AnomalyCRIMEDATASET/UCFCrime2Local/frames_reduced/Robbery033---segment No: 73,0.3818737270875764,FP,0.3335943617854346,0.14858737356121382,0.3341176470588235
